id,created,modified,desc,measure,available_quantity,bonus,active,new_price,old_price,desc_en,desc_kr,desc_ru,desc_uz,weight,product_type,main
269,2024-07-12 12:49:11.627532+00,2026-01-31 08:25:25.85917+00,"",1,85,0,t,6900,7500,"","","","",0.4,3b810706-7ceb-4dcd-89b7-f24fb7993633,t
231,2024-05-29 09:39:20.063977+00,2026-01-30 11:23:56.553932+00,"",1,1000,0,t,4000,4500,"","","",judayam ajoyib tamga ega bolgan shokoladli pryaniklar ogirligi 280gr~300gr,0.3,466a0282-c557-411f-a791-bdc85f15067b,t
271,2024-07-12 12:52:44.264614+00,2026-01-31 08:26:03.14519+00,"",1,100,0,t,4900,5500,"","","","",0.3,d994101e-4850-4a20-b891-9b50da81c7e9,t
272,2024-07-12 12:53:48.647274+00,2026-01-31 08:26:36.03274+00,"",1,100,0,t,6900,7500,"","","","",0.4,14d9db69-35a5-4efa-af32-1d38cb695594,t
288,2024-07-13 04:58:18.11086+00,2026-01-31 08:38:01.288821+00,"",1,10,0,t,42000,45000,"","","","",1,f95f934a-561f-465e-8b81-3b9b8740d7ad,t
826,2025-11-29 02:49:17.10426+00,2026-02-01 07:56:40.768419+00,"",1,500,0,t,3000,3000,"","","","",0.5,a6055e98-b3bf-41b7-a8e4-e3f5b3cad34d,t
312,2024-07-13 10:33:43.741786+00,2026-01-31 11:16:01.012726+00,"",1,1000,0,t,5500,6000,"","","","",0.2,1831d9c4-7e04-435f-adc2-e03ccfbedd53,t
249,2024-07-10 06:24:02.879494+00,2026-01-30 11:45:58.572026+00,"",1,1000,0,t,1500,2000,"","","","",0.2,0883c737-0943-445a-a421-5fe66989a4e1,t
713,2025-10-12 03:58:20.140337+00,2025-11-21 05:37:23.249624+00,"",1,50,0,f,4000,4000,"","","","",0.1,6b19347c-7a2e-4a89-b217-8e6a654adde1,t
261,2024-07-12 12:16:06.522586+00,2025-12-26 07:34:06.73548+00,"",1,24,0,f,9900,9900,"","","","",0.8,e0eff9c2-df47-4b1e-b131-390d9d5460fb,t
712,2025-10-12 03:57:25.384288+00,2026-01-13 00:50:48.625671+00,"",1,500,0,f,4000,4000,"","","","",0.1,a59283fc-7389-424a-9e1c-587415fd1186,t
465,2025-05-19 08:19:25.904213+00,2026-02-02 11:25:53.938978+00,"",0,4965,0,t,12900,12900,"","","","",1,d1e0d3c1-aafc-488d-8518-9fbf6be90375,t
466,2025-05-19 08:39:20.582183+00,2026-01-16 07:18:09.785118+00,"",0,4984,0,t,4500,7500,"","","","",1,0fa60f1d-d411-4959-9761-74f781681c1a,t
393,2024-08-08 07:44:33.26212+00,2026-01-24 08:24:20.916628+00,"",1,97,0,f,11000,11500,"","","","",1.2,f72a8081-60be-4bed-b682-22c00b8c6911,t
756,2025-10-25 12:15:29.803987+00,2026-02-09 02:05:10.111306+00,"",3,500,0,f,7000,7000,"","","","",0.7,d131d6d8-c996-4bc8-be19-7322a7732c70,t
587,2025-09-09 07:12:47.677328+00,2026-01-24 09:13:05.2644+00,"",1,50,0,t,4000,6000,"","","","",0.6,265b7f86-4bf0-4501-b2b7-f1607f9dec61,t
250,2024-07-10 06:26:11.971449+00,2026-01-31 07:24:43.818358+00,"",1,33,0,t,1500,2000,"","","","",0.2,748ac864-0bfc-4436-98b8-5fae149a4040,t
267,2024-07-12 12:46:10.403515+00,2026-01-31 07:29:12.38633+00,"",1,100,0,t,3000,3000,"","","","",0.2,95e5af36-f820-4b80-ac1f-7307faee1189,t
270,2024-07-12 12:51:32.006222+00,2026-01-31 07:31:03.156439+00,"",1,100,0,t,3000,3000,"","","","",0.2,2b3cb428-658d-49e6-aeb7-60e0f31e528e,t
314,2024-07-13 10:37:39.571879+00,2026-01-31 11:33:41.415079+00,"",1,1000,0,t,17900,20000,"","","","",0.6,349967fa-fe82-4da1-9f5c-a641190d7794,t
714,2025-10-12 03:59:10.839595+00,2026-02-09 02:06:53.763816+00,"",1,500,0,t,2000,2000,"","","","",0.1,30e26a9d-6b7a-4b9e-a725-0d47643f3679,t
68,2024-03-06 07:21:06.903696+00,2025-07-06 07:34:32.383424+00,"",1,44,0,f,13000,13000,"","","","",2.5,a4f317f9-c5b1-4608-906d-0db8343b5a68,f
427,2025-02-13 09:57:55.310902+00,2025-02-13 09:57:55.310902+00,"",1,50,0,t,9000,9000,"","","","",0.5,4e97682e-b232-4c56-bee9-b4903ca4c454,t
428,2025-02-13 09:59:40.545147+00,2025-02-13 09:59:40.545147+00,"",1,50,0,t,9000,9000,"","","","",0.5,6be2ae84-06c3-4103-aca8-69b372660c82,t
414,2024-11-07 09:36:13.995645+00,2025-07-14 09:29:40.864134+00,Raisins imported from Uzbekistan.,1,47,0,t,6500,6500,Raisins imported from Uzbekistan.,건포도는 우즈베키스탄에서 가져왔습니다,Изюм импортированный из Узбекистана.,O'zbekistondan keltirilgan mayiz.,0.3,b305d80b-f1f6-43e1-89b9-201b65fbe200,t
509,2025-06-26 10:26:36.870348+00,2025-10-19 09:04:46.095149+00,"",1,48,0,t,4000,4000,"","","","",0.2,d9ad898e-f26a-4128-a43d-c43244970950,t
398,2024-08-08 08:17:07.791692+00,2025-10-19 10:41:59.511816+00,"",1,80,0,t,6000,6000,"","","","",0.7,675bf3d1-a0b1-4bc8-a609-707697a8088c,t
715,2025-10-18 07:27:59.154256+00,2025-10-18 07:27:59.154256+00,"",1,500,0,t,10800,11000,"","","","",3,f5f21c83-e09c-4047-a00f-ae7d2c754db1,t
517,2025-06-26 10:51:06.072706+00,2026-01-24 08:42:58.036652+00,"",1,50,0,t,9900,9900,"","","","",1,1d782537-45e8-4677-a581-33913e9dc713,t
28,2024-02-28 05:29:25.935755+00,2026-01-25 04:33:10.347487+00,할랄 독도르스키 소시지 한국산,1,209,0,t,10500,11500,할랄 독도르스키 소시지 한국산,Halal Doktorskiy Beef sausage made in Korea,Халяль Докторский Колбаса сделано в Корее,"Halol mol go'shtli  Doktorskiy Qalbasa, Koreada ishlab chiqarilgan",0.5,7edcd052-e93d-4404-99bd-66d2b82f73aa,t
415,2024-11-07 10:24:06.064715+00,2025-11-09 08:21:21.92673+00,나우보트는 우즈베키스탄에서 가져왔습니다.,1,32,0,f,7000,7000,나우보트는 우즈베키스탄에서 가져왔습니다.,Nowvot was brought from Uzbekistan.,Новвот привезен из Узбекистана.,O'zbekistondan keltirilgan novvot,0.3,a3c7f55d-687f-4825-b995-602e78a9368e,t
404,2024-08-27 10:35:52.452729+00,2025-08-07 07:22:56.88167+00,우즈벡 쿠르토비로 만든 국민 음료,1,30,0,t,2500,2500,우즈벡 쿠르토비로 만든 국민 음료,Uzbek national drink made from uzbek kurtob,Национальный напиток из узбекского куртобы.,O'zbekiton qurtobidan tayyorlangan milliy ichimlik,0.5,65a514ab-1a51-4914-b4e9-4f6056034a64,t
592,2025-09-09 07:19:48.430925+00,2025-09-09 07:19:48.430925+00,"",1,50,0,t,3000,3000,"","","","",0.4,e7989662-4231-44f9-8da6-653c7faeeb80,t
593,2025-09-09 07:20:39.767555+00,2025-09-09 07:20:39.767555+00,"",1,50,0,t,1500,1500,"","","","",0.2,038e64c2-3e36-49a1-8cd1-03e679af3f59,t
468,2025-05-21 11:48:51.654626+00,2025-10-19 10:43:01.188811+00,"",1,49,0,t,6000,6000,"","","","",1,7dada8e5-670b-4b9d-9768-28b3ea2c5113,t
594,2025-09-09 07:22:15.75825+00,2025-09-09 07:22:15.75825+00,"",1,50,0,t,4000,4000,"","","","",0.3,815f595c-d0f9-4ac3-988e-286438ad9165,t
265,2024-07-12 12:35:06.837634+00,2026-02-06 14:26:37.800671+00,"",1,1444,0,t,17000,17000,"","","","",5,552571e7-c972-4ca6-b9e2-76778eb8dcca,t
505,2025-06-26 10:15:33.080108+00,2025-10-19 09:01:11.527787+00,"",1,50,0,t,3000,3000,"","","","",0.1,e5d4af22-bf02-4a29-bacc-efc3dd3798ee,t
541,2025-07-23 07:58:40.8973+00,2025-07-23 07:58:40.8973+00,"",1,50,0,t,1800,2000,"","","","",0.5,20b1d1ba-6a81-43c9-b52a-133bcd272dea,t
342,2024-07-14 04:31:42.604741+00,2026-01-31 12:01:36.780453+00,"",1,260,0,t,8900,10000,"","","","",1,26a01180-cc15-4486-95a1-e29bfa9932f0,t
595,2025-09-09 07:23:18.226155+00,2025-11-09 09:33:35.642807+00,"",1,50,0,t,18000,16900,"","","","",1,36e11086-e19e-4d48-b83d-0ef2427d86da,t
545,2025-07-23 08:11:48.346528+00,2025-07-23 08:11:48.346528+00,"",0,60,0,t,1800,2000,"","","","",0.5,69f5c882-5123-406d-81af-dc301d6ac4cd,t
600,2025-09-09 07:45:03.473513+00,2025-09-09 07:45:03.473513+00,"",1,50,0,t,16000,16000,"","","","",1,fdd3a477-276b-490e-835a-f35cde1f4bbc,t
510,2025-06-26 10:27:55.200083+00,2025-10-19 09:05:33.396166+00,"",1,46,0,t,1500,1500,"","","","",0.1,c4c0e3ad-670c-41c6-954f-692d8bcb9d93,t
542,2025-07-23 08:04:55.24532+00,2025-11-09 09:24:01.929129+00,"",1,49,0,t,1800,2000,"","","","",0.5,b862d3f4-4b2f-46c7-943d-7395fcf20dfe,t
583,2025-09-09 07:03:15.668458+00,2025-11-29 03:03:31.332255+00,"",3,30,0,f,13000,13000,"","","","",0.3,d54c3fad-6cee-4870-8621-55fed0877935,t
523,2025-06-26 11:03:55.182963+00,2025-06-26 11:03:55.182963+00,"",1,50,0,t,8000,8000,"","","","",0.5,c20207f0-5af7-4813-b8e6-c7099e223b61,t
506,2025-06-26 10:19:30.924894+00,2025-10-19 09:02:13.347048+00,"",1,50,0,t,3000,3000,"","","","",0.1,3ed90421-0fc9-4101-8ddd-eefc0acbbc02,t
520,2025-06-26 10:56:10.728825+00,2025-10-19 09:16:33.31431+00,"",1,50,0,t,11000,11000,"","","","",0.5,e8a3886b-55de-43a8-bd2a-ec6da3dcd7e6,t
507,2025-06-26 10:25:15.859985+00,2025-10-19 09:03:01.05042+00,"",1,48,0,t,3000,3000,"","","","",0.1,8edf91f2-675d-48fc-b11b-e1512218446f,t
512,2025-06-26 10:35:49.472711+00,2025-10-19 09:07:39.685953+00,"",1,50,0,t,1000,1000,"","","","",0.1,33072575-3874-4757-a6ba-66533b82e729,t
513,2025-06-26 10:37:10.740781+00,2025-10-19 09:08:36.596273+00,"",1,50,0,t,1000,1000,"","","","",0.1,9dc907ee-37d3-4ea2-a92c-c58267376d5c,t
514,2025-06-26 10:43:03.1397+00,2025-10-19 09:10:40.235903+00,"",1,50,0,t,1000,1000,"","","","",0.1,fc002271-c475-406e-8ce0-e830b3112ff9,t
515,2025-06-26 10:45:51.983565+00,2025-10-19 09:11:56.76859+00,"",1,50,0,t,28000,28000,"","","","",1,d55f246b-a04b-4c48-a4d0-bc83dd434faa,t
516,2025-06-26 10:48:21.721936+00,2025-10-19 09:12:47.467408+00,"",1,50,0,t,20000,20000,"","","","",1,9acae639-2d43-4056-b416-8d2e27611bdd,t
521,2025-06-26 10:58:32.548093+00,2025-10-19 09:17:25.679242+00,"",1,50,0,t,2600,3000,"","","","",0.2,f73860f9-d2ee-4690-a9b5-d1fb648cacf2,t
522,2025-06-26 10:59:50.476647+00,2025-10-19 09:20:09.944804+00,"",1,50,0,t,2600,3000,"","","","",0.2,8710dcb6-9050-42ce-a27a-5323b63d75a7,t
596,2025-09-09 07:24:28.315464+00,2025-10-19 10:01:26.291604+00,"",1,50,0,t,6500,6500,"","","","",0.4,7258fd1a-493a-439c-b0e0-3689a7bced62,t
597,2025-09-09 07:41:22.74767+00,2025-10-19 10:02:02.74267+00,"",1,15,0,t,12500,12500,"","","","",1,403f29c4-16cf-4391-bcd1-c23a17047ba2,t
598,2025-09-09 07:42:38.390203+00,2025-10-19 10:02:52.115341+00,"",1,15,0,t,7500,7500,"","","","",1,f3bc7bc6-1b19-4024-b07f-3af0b8b4517b,t
599,2025-09-09 07:44:07.30405+00,2025-10-19 10:03:25.038154+00,"",1,15,0,t,6500,6500,"","","","",0.3,bad13728-5f6d-470f-a0c8-e609a0affd8a,t
397,2024-08-08 08:15:07.450809+00,2025-10-19 10:41:24.007563+00,"",0,91,0,t,4000,4000,"","","","",0.4,4d3799f6-ed0a-4cf0-a9c2-f9d7f9fb05f5,t
417,2024-11-08 03:52:45.089478+00,2024-11-08 03:52:45.329142+00,"The condition is like new. Extra screen film, box and charger included.
Free shipping is available throughout Korea",1,3,0,t,540000,540000,"The condition is like new. Extra screen film, box and charger included.
Free shipping is available throughout Korea","상태는 새것과 같습니다. 추가 스크린 필름, 케이스, 충전기가 추가됩니다.
한국 내 무료배송 가능합니다","Состояние как новое. В комплект входит дополнительная пленка для экрана, коробка и зарядное устройство.
Бесплатная доставка доступна по всей Корее.","Xolati yangiday. Qo'shimcha ekran plyonka, chexol, zaryadchik qo'shib beriladi
koreani ichiga tekin yetkazib berish xizmati mavjud",1,f3089e13-a3d9-4f67-8ea0-7148ea8f9e99,t
771,2025-10-26 05:53:11.408633+00,2026-02-01 09:26:17.839617+00,"",1,500,0,t,4900,5500,"","","","",0.5,50d52822-cdcc-4f2e-aff9-cf781b039154,t
758,2025-10-26 04:55:08.246237+00,2025-10-26 04:55:08.246237+00,"",1,500,0,t,7000,7000,"","","","",0.5,6ed45dad-7c79-4352-9902-ba288d959919,t
759,2025-10-26 04:56:01.355191+00,2025-10-26 04:56:01.355191+00,"",1,50,0,t,5000,5000,"","","","",0.5,54138e1e-74de-4b2a-a10a-5ae1f5eaed94,t
416,2024-11-08 03:43:06.827184+00,2024-11-08 03:55:33.492183+00,"Excellent condition. Not used much. Additional screen film, case, charger are added
Free shipping is available within Korea",1,2,0,t,810000,820000,"Excellent condition. Not used much. Additional screen film, case, charger are added
Free shipping is available within Korea","우수한 상태. 많이 사용되지 않았습니다.  추가 스크린 필름, 케이스, 충전기가 추가됩니다.
한국 내 무료배송 가능합니다","Отличное состояние. Не использовался много. В комплект входит дополнительная пленка для экрана, чехол, зарядное устройство. Возможна бесплатная доставка по Корее.","Xolati a'lo. Ko'p ishlatilmagan. Qo'shimcha ekran plyonka, chexol, zaryadchik qo'shib beriladi
koreani ichiga tekin yetkazib berish xizmati mavjud",1,ad52c370-4d97-4b35-b00e-f32699285a9e,t
770,2025-10-26 05:52:18.635413+00,2026-02-01 09:28:34.645577+00,"",1,500,0,f,4900,5500,"","","","",0.2,c703d964-b9e0-4449-953f-20e1e3e7130e,t
481,2025-06-01 12:21:20.563367+00,2025-10-18 09:51:12.641486+00,"",1,50,0,t,5000,5000,"","","","",1,7c590d70-ab81-4a02-9fdf-a3dbf274892f,t
412,2024-11-03 02:54:45.728224+00,2025-10-21 07:57:35.247625+00,우즈베키스탄에서 가져온 천연 양꼬리,1,946,0,t,17500,22000,우즈베키스탄에서 가져온 천연 양꼬리,Natural sheep buttock from Uzbekistan,Натуральный курдюк привезён из Узбекистана,Uzbekistondan keltirilgan tabiy qo'y dummasi,0.5,3512a313-a825-4127-a6d6-5224d7dbeb4d,t
769,2025-10-26 05:10:22.591047+00,2026-02-01 09:31:13.741526+00,"",1,500,0,t,4900,5500,"","","","",0.4,aad8b2a3-bc9c-4e7f-93a1-dab631340b46,t
760,2025-10-26 04:56:58.932433+00,2025-10-26 04:56:58.932433+00,"",1,50,0,t,5900,6500,"","","","",0.5,9e44ceb7-5a40-437f-ad58-0bf8e533c991,t
761,2025-10-26 04:58:12.97842+00,2025-10-26 04:58:12.97842+00,"",1,50,0,t,8000,8000,"","","","",0.5,fa524409-f058-4409-96ac-340e00d8d525,t
768,2025-10-26 05:05:11.909035+00,2026-02-01 09:37:04.628967+00,"",1,500,0,t,4300,4300,"","","","",0.4,cab28a29-ef8a-43cb-91c2-054e14db8c4e,t
762,2025-10-26 04:59:01.588763+00,2025-10-26 04:59:01.588763+00,"",1,50,0,t,6000,6000,"","","","",0.5,811583b9-9493-4322-b0a3-508c3dec9993,t
602,2025-09-09 08:54:05.174122+00,2025-09-09 08:54:05.174122+00,"",2,50,0,t,38000,38000,"","","","",5,dc1717ea-6a2a-47ec-8f3c-bd0b4c388c5b,t
603,2025-09-09 08:55:19.667749+00,2025-09-09 08:55:19.667749+00,"",1,50,0,t,10000,10000,"","","","",1.8,1d24f785-5891-455a-8680-5bfd6cbf3fda,t
763,2025-10-26 04:59:45.609058+00,2025-10-26 04:59:45.609058+00,"",1,50,0,t,6000,6000,"","","","",0.5,ccce08e2-296f-4e4d-9786-fc3fc1a31c6e,t
764,2025-10-26 05:00:38.286307+00,2025-10-26 05:00:38.286307+00,"",1,50,0,t,5000,5000,"","","","",0.5,0cd690d7-7fa1-4e45-819c-fa42bfdd37c2,t
765,2025-10-26 05:02:13.512753+00,2025-10-26 05:02:13.512753+00,"",1,50,0,t,5000,5000,"","","","",0.5,3064bf5e-573d-4277-9ccf-a36410b8c301,t
257,2024-07-10 07:09:44.249923+00,2026-01-31 07:35:36.76747+00,"",1,48,0,t,6900,7900,"","","","",0.7,f2d46407-5de8-421f-a4ee-6686b6136325,t
152,2024-03-18 14:59:28.992411+00,2026-02-01 03:28:17.077585+00,"",1,1000,0,t,4000,5000,"","","","",0.3,a80f3864-224f-4adc-ba99-db01849826b3,t
407,2024-11-02 08:49:33.250815+00,2025-10-26 05:35:21.804856+00,염소 호주산 냉동고기,0,99993,0,t,13500,15500,염소 호주산 냉동고기,Goat meat imported from Australia,Козье мясо импортировано из Австралии.,Avstralyadan keltirilgan Maydalangan echki goshti,1,852dc79a-b36a-4853-86e8-57da7621e3d2,t
434,2025-02-13 11:32:59.031062+00,2025-02-27 11:50:43.544726+00,"",1,48,0,t,9000,9000,"","","","",0.5,a798be22-4bd4-4563-b14e-573df5870797,t
767,2025-10-26 05:04:07.280456+00,2026-02-01 09:41:50.215381+00,"",1,500,0,t,5900,6500,"","","","",0.4,eb18d714-1546-4ac2-b94c-bb274cc7e3d7,t
409,2024-11-02 09:40:36.638572+00,2026-02-02 11:25:53.944074+00,양고기,0,937,0,t,17500,18000,양고기,"","",Qo'y lahim go'sht rasmdakidek dumaloq rulet shaklida butun olmoqchi bulganlar 3kg dan 5kg buyurtma berishiz kerak,1,4ce8095b-0a46-44fb-a644-5accc02a14cf,t
605,2025-09-09 09:02:08.658245+00,2026-01-12 00:54:30.651664+00,"",1,500,0,f,5000,5000,"","","","",1,a5209dfb-8d68-4f09-a926-7201c20a9fee,t
766,2025-10-26 05:03:12.898831+00,2026-02-01 09:43:08.541993+00,"",1,500,0,t,5900,6500,"","","","",0.4,e6b7500e-8ea0-4217-b23c-b56d6b6cc848,t
61,2024-03-05 19:33:02.321654+00,2026-01-25 04:57:53.222112+00,"",1,1000,0,t,4900,5500,"","","","",0.5,f8920878-79a4-403f-9e03-4ecf4780637e,t
604,2025-09-09 08:59:31.263862+00,2026-01-25 09:12:17.583319+00,"",1,50,0,t,19900,21500,"","","","",3.6,5c13d655-f16e-4642-9664-96ebfe0f31b4,t
185,2024-03-23 14:02:05.753891+00,2026-02-15 01:33:05.863098+00,"",0,99581,0,t,16200,16900,"","","",Avstralyadan keltirilgan HALOL Mol ichki son yogi umuman yo'q. Yog'siz go'sh xoxlovchilar shundan xarid qilin 95% go'sh       5% yog'dan iborat,1,cc5bed44-54bc-4863-8afc-c965893b4b71,t
203,2024-04-15 16:58:28.744593+00,2026-01-28 12:34:46.531649+00,"",0,1000,0,t,6500,7500,"","","",Avstralia qoy dumbasi ozro suyagi bor mazzasi uzb dumba bilan uxshash,1,f3eab555-ad25-4cce-bbe9-318ad7eaf2a0,t
227,2024-05-25 06:59:28.270827+00,2025-02-05 00:33:00.750107+00,quarter of lamb.  about 3kg.,0,962,0,f,9500,12500,quarter of lamb.  about 3kg.,양고기의 1/4이 kg당 약 3kg이라는 점에 유의하시기 바랍니다.  아주 달콤한 고기는 지방이 녹을 때 매우 부드러워요,"Четверт баранина.
Весит около 3 кг. Очень мягкая вкусная тает во рту.",Qo`yni to`rtdan bir qismi butun  kgsi 3kgatrofida chiqadi buyirtma qilishda etibor bering iltimos. Juda shirin go`sht yog`i erib ketadigandarajada yumshoq,1,bf3bff56-076b-41ac-8a91-76173d499658,f
473,2025-05-22 03:56:43.965097+00,2025-10-18 09:48:19.479223+00,"",3,47,0,t,2000,2000,"","","","",1,dc34ca39-d612-4b2c-b6d3-323fda49e05b,t
233,2024-06-24 03:04:56.299026+00,2026-01-30 11:25:50.436086+00,"",1,1000,0,t,4900,6000,"","","","",0.7,ecb629fe-47cf-4e3e-a8e0-c7ca61d8c1f6,t
35,2024-02-28 14:38:26.305099+00,2026-01-30 12:13:17.648052+00,"",0,98829,0,t,14500,16000,"","","","",1,5211fa57-c521-47b2-be08-6df4338392d2,t
606,2025-09-12 04:35:25.067944+00,2025-10-19 10:18:46.825287+00,"",1,50,0,t,7500,7500,"","","","",0.5,eec3736a-de6e-4ebc-87ec-f6bb29867e5f,t
352,2024-07-14 07:38:28.909855+00,2026-02-01 06:24:36.031473+00,"",1,180,0,t,3800,4500,"","","","",0.3,44f590ef-c9d6-415f-9853-13b77f29bebe,t
358,2024-07-19 04:49:25.708479+00,2026-02-01 04:33:24.712631+00,"",1,170,0,t,8900,9500,"","","","",0.5,6bf8193e-4071-4e16-b6a2-32af938b1503,t
607,2025-09-12 04:37:05.451043+00,2025-10-19 10:20:17.799382+00,"",1,50,0,t,8500,8500,"","","","",0.5,f2f226c1-72f2-4e80-82a3-243a8afbba9a,t
772,2025-10-26 05:54:06.340042+00,2026-02-01 09:23:24.314276+00,"",1,500,0,t,5800,6500,"","","","",0.5,8303fd1f-0aeb-4a76-91ab-20f2d991bb12,t
353,2024-07-14 07:40:28.582814+00,2026-02-01 06:35:21.273324+00,"",1,1000,0,t,3800,4500,"","","","",0.3,c8834156-364a-4503-afb5-012655365558,t
462,2025-05-17 11:33:07.592624+00,2025-08-28 00:51:13.554463+00,"As the name suggests, it is a cut of meat with bones, with all the bones, for example, ribs, legs, loins, thighs, and drumsticks, and it has very, very little fat.",0,9978,0,t,13500,15000,"As the name suggests, it is a cut of meat with bones, with all the bones, for example, ribs, legs, loins, thighs, and drumsticks, and it has very, very little fat.","이름에서 알 수 있듯이 뼈가 있는 고기로, 갈비, 다리, 등심, 허벅지, 다리 등 뼈가 모두 있고 지방이 매우 적습니다.","Как следует из названия, это кусок мяса с костями, со всеми костями, например, ребрами, ножками, поясницей, бедрами и голенями, и в нем очень, очень мало жира.","Suyakli bo'laklangan go'sht asarti deyilganidek hamma bulaklari bor misol qovurg'a,oyoq.bel,buyin,son,boldirlari bor yog'i juda juda kam",1,cc63809d-07a6-4f8e-a1a9-2826db398a68,t
439,2025-02-14 08:00:54.126799+00,2025-02-14 08:02:16.947113+00,"",1,500,0,t,8500,10000,"","","","",2,8be24bba-5f72-4cd2-8da8-67e78f16c8cb,t
609,2025-09-12 04:45:28.416153+00,2025-10-19 10:21:43.046771+00,"",1,50,0,t,6000,6000,"","","","",1,faad9762-90d1-4cd8-a269-8af28b74375a,t
474,2025-05-22 03:59:51.020749+00,2026-01-17 06:10:55.9585+00,"",0,49,0,t,4000,5000,"","","","",1,06c31f55-bd59-4a2b-be51-19cb13a4f42d,t
354,2024-07-14 07:44:07.04693+00,2026-02-01 06:36:51.519351+00,"",1,380,0,t,3800,4500,"","","","",0.3,a175b2ba-5444-4d8a-b632-f3f0b12b48a7,t
359,2024-07-19 04:52:11.586769+00,2026-02-01 07:20:17.101094+00,"",1,1000,0,t,19500,22000,"","","","",1,25a84463-192d-4521-8aa6-cfae19aee484,t
34,2024-02-28 14:10:52.660827+00,2026-01-25 04:40:34.430283+00,"",0,1000,0,t,16500,17500,"","","","",1,df0fc54b-0991-4035-9c58-b65a408ec9c8,t
360,2024-07-19 04:53:41.068013+00,2026-02-01 07:21:35.819412+00,"",1,100,0,t,15500,18000,"","","","",0.8,834f916d-f38c-4a45-a770-6d3308a687ac,t
361,2024-07-19 04:57:53.400036+00,2026-02-01 05:41:43.658147+00,"",1,100,0,t,14900,15500,"","","","",1,2f6f853b-f7a6-4e6d-a871-7fc82b38207f,t
832,2026-01-06 04:45:54.359439+00,2026-02-02 11:25:54.587781+00,"",1,499,0,t,10000,13000,"","","","",1,c2640f25-03c7-4c68-a8c5-003526dc0928,t
461,2025-04-05 01:46:53.211362+00,2025-10-18 08:06:10.210039+00,"",1,1981,0,t,10500,16000,"","","",TURKIYADA KELTIRILGAN TUZLAMA,5,c3031149-4bc9-41b2-9d8e-994b5b9376ba,t
362,2024-07-19 04:58:57.090052+00,2026-02-01 05:43:10.845401+00,"",1,100,0,t,14900,16500,"","","","",1,2f6f853b-f7a6-4e6d-a871-7fc82b38207f,t
438,2025-02-14 07:29:24.635736+00,2026-02-05 14:56:34.542621+00,"",0,56203,0,t,15000,15000,"","","","",1,1cc85cfa-3470-47f4-9432-101a3cc02022,t
608,2025-09-12 04:44:36.14517+00,2026-02-09 02:08:47.784703+00,"",1,50,0,f,7000,7000,"","","","",0.5,f3459d11-a66c-4730-8db7-db1fcc845595,t
155,2024-03-18 15:11:34.969918+00,2026-01-28 08:48:30.332791+00,"",1,1000,0,t,2600,2900,"","","","",0.3,ba8cc621-b256-4057-9618-27b6ce857b7c,t
346,2024-07-14 07:30:04.302987+00,2026-02-01 06:04:51.325107+00,"",1,200,0,t,4900,5500,"","","","",0.3,205b4598-ec9a-4e81-b134-bfb74079780b,t
192,2024-03-23 16:38:02.929289+00,2026-01-28 11:27:32.797643+00,"",1,1000,0,t,1450,2000,"","","","",0.5,da6261b3-aa16-44fa-bc84-e6e4d5ae13ba,t
418,2024-11-23 12:48:10.576106+00,2025-07-23 08:24:43.449999+00,"",1,24,0,t,3000,3000,"","","","",0.4,bae09938-3da8-407d-9bec-fb45c93a03b0,t
363,2024-07-19 05:00:10.602007+00,2026-02-01 06:06:28.178433+00,"",1,14,0,t,14900,15500,"","","","",1,2f6f853b-f7a6-4e6d-a871-7fc82b38207f,t
364,2024-07-19 05:03:57.136417+00,2026-02-01 06:07:32.057549+00,"",1,100,0,t,9400,10500,"","","","",0.5,2f6f853b-f7a6-4e6d-a871-7fc82b38207f,t
355,2024-07-19 04:30:56.074179+00,2026-02-01 03:29:35.204926+00,"",1,110,0,t,4000,4500,"","","","",0.2,82f8096c-c9f7-4d29-ac13-e730bf3d3102,t
347,2024-07-14 07:31:15.258+00,2026-02-01 06:09:35.005907+00,"",1,170,0,t,4900,5500,"","","","",0.3,392e5768-bec5-4a9c-b5b2-7fc824e64760,t
356,2024-07-19 04:45:38.184391+00,2026-02-01 03:30:17.421874+00,"",1,150,0,t,4000,4500,"","","","",0.2,e3aa9a57-e9db-4522-809d-e47d07e4412a,t
348,2024-07-14 07:32:42.596326+00,2026-02-01 06:14:47.911589+00,"",1,200,0,t,3800,4500,"","","","",0.3,f1f1ac34-f88e-4f54-b74e-cb89419cf392,t
357,2024-07-19 04:47:40.979025+00,2026-02-01 03:31:13.152247+00,"",1,200,0,t,6000,6000,"","","","",0.3,e5913cec-ac94-48f0-ae32-be10c5ed69db,t
350,2024-07-14 07:35:21.419466+00,2026-02-01 06:20:58.375392+00,"",1,170,0,t,3800,4500,"","","","",0.3,fa42898a-8012-4a69-b381-ac5e1b9a68fc,t
351,2024-07-14 07:36:27.83794+00,2026-02-01 06:23:21.811511+00,"",1,200,0,t,3800,4500,"","","","",0.3,011a1333-b417-4e05-8085-fc984d96d02c,t
